identity_id,lipid_name,q_full,q_deleted,absolute_necessity_loss,relative_necessity_loss,full_diagnostic_abundance,redistribution_total,top_replacement_identity,top_replacement_gain,top_replacement_fraction,top5_replacement_identities,top5_replacement_gains,unique_top_replacement,top_tie_identities,source_eligible,numerical_edge_tolerance,residual_absorption,delta_residual_absorption,removed_vs_positive_replacement_signal_cosine,removed_signal_projection_fraction,deletion_residual_norm,delta_residual_norm,residual_direction_nonzero,delta_residual_direction_nonzero,diagnostic_scope,absorption_interpretation,eligible_block_count,replacement_rank_stability,unique_top_by_block,eligible_blocks
217,PE O-16:1_22:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
218,PE O-16:1_22:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
219,PE O-16:1_22:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
220,PE O-16:1_24:0,0.012247866282484934,0.012248894009276166,1.027726791232031e-06,8.391068023152909e-05,0.0010253414228698849,0.0004005348098631979,PE O-16:1_24:1,0.0001121770922025314,0.28006827162107845,"[""PE O-16:1_24:1"", ""PE O-16:1_24:6"", ""PE O-16:1_22:1"", ""PE O-16:1_22:2"", ""PE O-16:1_24:5""]","[0.0001121770922025314, 5.379251486977094e-05, 4.186709864944854e-05, 3.4744021741041006e-05, 3.0060348787948874e-05]",PE O-16:1_24:1,"[""PE O-16:1_24:1""]",True,1.5404566511278972e-11,-3.55115677466026e-18,4.4700794896512644e-17,0.14437071606579788,0.022448586264462958,0.1106747216363166,0.0010137686083282525,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.673596146987044, ""q25"": 0.5763967875709253, ""q75"": 0.8063799126275288, ""IQR"": 0.22998312505660357, ""minimum"": 0.2717836753542289, ""maximum"": 1.0000000000000002}","[""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PG 16:1_20:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1"", ""PE O-16:1_24:1""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
221,PE O-16:1_24:1,0.012247866282484934,0.012248798927900598,9.326454156639852e-07,7.614758310364373e-05,0.0009782141761207307,0.0004386340847530402,PE O-16:1_24:0,0.00010670324093862396,0.24326253796587077,"[""PE O-16:1_24:0"", ""PE O-16:1_24:6"", ""PE O-16:1_22:1"", ""PE O-16:1_22:2"", ""PE O-16:1_24:5""]","[0.00010670324093862396, 6.10814171380738e-05, 4.429465727290565e-05, 3.774558863988602e-05, 3.3619613256308614e-05]",PE O-16:1_24:0,"[""PE O-16:1_24:0""]",True,1.5404566511278972e-11,-8.388109765298093e-18,1.2542325302719595e-16,0.15218947993355336,0.02535262805641911,0.11067429208222024,0.0009657356862341754,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.6705572626183165, ""q25"": 0.5833743818260111, ""q75"": 0.8067412869048818, ""IQR"": 0.2233669050788707, ""minimum"": 0.2673788644695538, ""maximum"": 1.0000000000000002}","[""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PG 16:1_20:1"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0"", ""PE O-16:1_24:0""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
222,PE O-16:1_24:4,0.012247866282484934,0.012249178722457083,1.3124399721488322e-06,0.00010715662155117834,0.0011501498539059516,0.0002897734643862432,PE O-16:1_24:5,6.0861240637943e-05,0.21003041309120618,"[""PE O-16:1_24:5"", ""PE O-16:1_24:1"", ""PE O-16:1_24:0"", ""PE O-16:1_24:6"", ""PE O-16:1_22:1""]","[6.0861240637943e-05, 3.877530861453476e-05, 3.370325916912144e-05, 3.246059409994263e-05, 2.334390967062604e-05]",PE O-16:1_24:5,"[""PE O-16:1_24:5""]",True,1.5404566511278972e-11,4.898090350140484e-18,-5.688829309035073e-16,0.08451484057168042,0.007868451252081625,0.11067600788995366,0.0011456177251385848,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.5826813684321678, ""q25"": 0.504777421784043, ""q75"": 0.7891387771067188, ""IQR"": 0.2843613553226758, ""minimum"": 0.28683016885726115, ""maximum"": 0.9999999999999999}","[""PG 16:1_20:3"", ""PG 16:1_20:3"", ""PG 16:1_20:3"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 16:1_20:1"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PG 14:0_24:4"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PG 14:0_24:4"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PE O-16:1_24:5"", ""PG 14:0_24:4""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
223,PE O-16:1_24:5,0.012247866282484934,0.01224877825936018,9.119768752448992e-07,7.446006138021053e-05,0.0009617237692602522,0.0003897351879612591,PE O-20:2_20:4,0.00010204880918791327,0.26184140431326886,"[""PE O-20:2_20:4"", ""PE O-16:1_24:6"", ""PE O-16:1_24:4"", ""PE O-16:1_24:1"", ""PE O-16:1_24:0""]","[0.00010204880918791327, 6.621689110703887e-05, 5.057655648914479e-05, 3.3438253194921844e-05, 2.843926162003239e-05]",PE O-20:2_20:4,"[""PE O-20:2_20:4""]",True,1.5404566511278972e-11,-5.662285004221821e-16,-1.0393324120143567e-13,0.08907315020116141,0.014105156472002533,0.1106741987066551,0.0009549748034612447,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.7439759161016971, ""q25"": 0.6733428188784604, ""q75"": 0.815462408801266, ""IQR"": 0.1421195899228056, ""minimum"": 0.34819074592105226, ""maximum"": 1.0}","[""PE O-16:1_24:6"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PG 16:1_20:1"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4"", ""PE O-20:2_20:4""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
224,PE O-16:1_24:6,0.012247866282484934,0.012259191382185609,1.132509970067433e-05,0.0009246589927214614,0.0037331729028154893,0.005672682750781848,PE 16:0_24:6,0.001468996717009872,0.258959786980586,"[""PE 16:0_24:6"", ""PE O-18:1_22:6"", ""PE O-20:3_20:4"", ""PG 16:0_22:4"", ""PE O-16:1_24:1""]","[0.001468996717009872, 0.0008986814233922155, 0.0005551253140932341, 0.0004420229292582435, 0.00022896861882853049]",PE 16:0_24:6,"[""PE 16:0_24:6""]",True,1.5404566511278972e-11,-5.483620453764052e-17,0.8482646459708759,0.6888101897413531,0.39721604162771124,0.11072123275228474,0.0023424755140820245,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.7659158444304106, ""q25"": 0.6801318132153316, ""q75"": 0.8463200924307003, ""IQR"": 0.16618827921536872, ""minimum"": 0.3656629566094867, ""maximum"": 0.9999911640677981}","[""PE 16:0_24:6"", ""PG 16:1_20:1"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE O-18:1_22:6"", ""PE O-18:1_22:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PG 16:1_20:1"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE O-18:1_22:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE O-18:1_22:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6"", ""PE 16:0_24:6""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
225,PE O-18:0_20:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
226,PE O-18:0_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
227,PE O-18:0_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",7,"{""n"": 21, ""median"": 0.8218568480238166, ""q25"": 0.7794337705238317, ""q75"": 0.9124461484231176, ""IQR"": 0.13301237789928588, ""minimum"": 0.611418688481762, ""maximum"": 0.9840176427857653}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PE 18:1_20:3"", ""PE 18:1_20:3"", ""PE 20:3_20:4"", ""PE 18:1_20:3"", ""PE 18:1_20:3"", ""PE 18:1_20:3"", ""PE 18:1_20:3"", null, null, null, null]","[53, 54, 55, 56, 57, 58, 59]"
