severity,candidate_index,candidate_id,lipid_name,fragment_nonzero_count,protected_fragment_channel,requested_dropout_rate,dropped_fragment_count,dropped_fragment_channels,achieved_dropout_rate,parent_multiplier,fragment_log_sigma,full_cosine_A_target_vs_A_solver,fragment_cosine_A_target_vs_A_solver,parent_cosine_A_target_vs_A_solver,source_column_l2,target_column_l2,latent_provenance,pre_dropout_log_distortion_sha256
MILD,219,PEO-H__0104,PE O-16:1_22:5,38,176,0.05,1,[306],0.02631578947368421,0.9133144641490937,0.1,0.9955071722093289,0.9955091789312396,0.9999999999999999,1.0,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 9739664016686977724, ""fragment_intensity"": 7778808556548864277, ""parent"": 15898207781566573969}, ""u_sha256"": ""35e25b194ebc335c61c9eb91a3b9c6a03fdca85f43794003a43a52071443d574"", ""v"": -0.866855358509063, ""z_sha256"": ""dbb14f6fcb8bbbff90f6623dc890cabc6e9f92e9fa5de74cb1fa247c182918a3""}",c41e2b77f05de72aa92dd2be2a3b9500d00f50c965f7971ea36c22063a6a6739
MODERATE,219,PEO-H__0104,PE O-16:1_22:5,38,176,0.1,2,"[182, 306]",0.05263157894736842,0.8266289282981873,0.2,0.977888067836778,0.9778875156554762,1.0,1.0,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 9739664016686977724, ""fragment_intensity"": 7778808556548864277, ""parent"": 15898207781566573969}, ""u_sha256"": ""35e25b194ebc335c61c9eb91a3b9c6a03fdca85f43794003a43a52071443d574"", ""v"": -0.866855358509063, ""z_sha256"": ""dbb14f6fcb8bbbff90f6623dc890cabc6e9f92e9fa5de74cb1fa247c182918a3""}",c79c405b504bb01b4728a4f60ff32ccc80e897002de80c0e6e57e1749d97ab2d
MILD,220,PEO-H__0106,PE O-16:1_24:0,28,215,0.05,1,[266],0.03571428571428571,1.0143428708620421,0.1,0.9989325670622224,0.9993185390608882,0.9999999999999994,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 11170514162776286415, ""fragment_intensity"": 2209272607262691991, ""parent"": 7668275425839467107}, ""u_sha256"": ""6fcb6b5105e828e57a0f9018cc4fb307b4ac8afe48819729f473d4d5f4751df0"", ""v"": 0.14342870862042156, ""z_sha256"": ""96e70c6784f9920dbc4646b1db00ea567ea6b21789bcb3c8df409ec765e4a7c7""}",9830d7f2d34a75116364a39bda975ed648c0f4c8fd2e302cd6e567e952918998
MODERATE,220,PEO-H__0106,PE O-16:1_24:0,28,215,0.1,2,"[220, 266]",0.07142857142857142,1.0286857417240842,0.2,0.9956332689562287,0.9972651438416348,1.0,0.9999999403953552,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 11170514162776286415, ""fragment_intensity"": 2209272607262691991, ""parent"": 7668275425839467107}, ""u_sha256"": ""6fcb6b5105e828e57a0f9018cc4fb307b4ac8afe48819729f473d4d5f4751df0"", ""v"": 0.14342870862042156, ""z_sha256"": ""96e70c6784f9920dbc4646b1db00ea567ea6b21789bcb3c8df409ec765e4a7c7""}",980a6d17586e5f92f734d06ce29d78261d33dc04420d8570e820dfdc4cab2ea3
MILD,221,PEO-H__0107,PE O-16:1_24:1,27,210,0.05,2,"[260, 261]",0.07407407407407407,0.9885387554478745,0.1,0.9963955435511983,0.9963551835319472,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 3401018495732517881, ""fragment_intensity"": 12058169536354397792, ""parent"": 4084589409957786146}, ""u_sha256"": ""2aba286a8ea50f4f1f586038592993eb751d179b327a2b29c34c6b1dd910a77e"", ""v"": -0.11461244552125494, ""z_sha256"": ""6f24262e7c4050e31af129b7e4b7250d7529d32c13ba25c9d63065bf05d41b06""}",83ee18c741192b9fbce48c19ec6104f023bc89b7f3eba96d40c349f9f3e8b01c
MODERATE,221,PEO-H__0107,PE O-16:1_24:1,27,210,0.1,4,"[260, 261, 267, 301]",0.14814814814814814,0.977077510895749,0.2,0.9903319200821256,0.9902392808404511,1.0,1.0,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 3401018495732517881, ""fragment_intensity"": 12058169536354397792, ""parent"": 4084589409957786146}, ""u_sha256"": ""2aba286a8ea50f4f1f586038592993eb751d179b327a2b29c34c6b1dd910a77e"", ""v"": -0.11461244552125494, ""z_sha256"": ""6f24262e7c4050e31af129b7e4b7250d7529d32c13ba25c9d63065bf05d41b06""}",5155364b7364b377dd390f2ee21049091e716645ab400c779dff945a62310c8b
MILD,222,PEO-H__0110,PE O-16:1_24:4,35,201,0.05,1,[202],0.02857142857142857,1.0909178331695177,0.1,0.9671275906668964,0.9671235962995364,0.9999999999999992,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 12546483776969276460, ""fragment_intensity"": 641745547936573299, ""parent"": 8179458021927170617}, ""u_sha256"": ""c40394a4eda453ba5c77ba0470dd147c3c5f801fadf02f49be01ed7427ddbb59"", ""v"": 0.9091783316951765, ""z_sha256"": ""ea166c3c2952f031b8e7fd51244ba5b8baf8896c515e5128ff3f1f15ba6b5e58""}",ed8d08f187eeed6547001a94dd479108941e91fbe4ad3dc15dd8d3b7e151a4db
MODERATE,222,PEO-H__0110,PE O-16:1_24:4,35,201,0.1,2,"[202, 300]",0.05714285714285714,1.1818356663390353,0.2,0.9670390507456378,0.9670386511981252,0.9999999999999999,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 12546483776969276460, ""fragment_intensity"": 641745547936573299, ""parent"": 8179458021927170617}, ""u_sha256"": ""c40394a4eda453ba5c77ba0470dd147c3c5f801fadf02f49be01ed7427ddbb59"", ""v"": 0.9091783316951765, ""z_sha256"": ""ea166c3c2952f031b8e7fd51244ba5b8baf8896c515e5128ff3f1f15ba6b5e58""}",40423168fe07c216fa14462338ef27bb9dc6df8fa15399f92c6f4571c5cfa13c
MILD,223,PEO-H__0111,PE O-16:1_24:5,36,198,0.05,2,"[202, 298]",0.05555555555555555,1.0753234604695383,0.1,0.9974809080830288,0.9975219717908628,0.9999999999999998,1.0,1.0,"{""seeds"": {""fragment_dropout"": 3377472526075520595, ""fragment_intensity"": 13246364093583150912, ""parent"": 11888816417832409158}, ""u_sha256"": ""c0513a06a8f01df0133460f77f21c813824934c2a6b586275f29d4c36cedb0f7"", ""v"": 0.7532346046953831, ""z_sha256"": ""76580ad0de2beb378aae911f333a0b979332e8f6410c699a93b5f4df87e2449c""}",f103c521afbecafcdbd8acf389c743287513b830d87f6119bd340922cedb546f
MODERATE,223,PEO-H__0111,PE O-16:1_24:5,36,198,0.1,2,"[202, 298]",0.05555555555555555,1.1506469209390766,0.2,0.9881228728792455,0.988285571945272,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 3377472526075520595, ""fragment_intensity"": 13246364093583150912, ""parent"": 11888816417832409158}, ""u_sha256"": ""c0513a06a8f01df0133460f77f21c813824934c2a6b586275f29d4c36cedb0f7"", ""v"": 0.7532346046953831, ""z_sha256"": ""76580ad0de2beb378aae911f333a0b979332e8f6410c699a93b5f4df87e2449c""}",ac0e4787322894b454fc2450a8049a3d41b28abe6e256334f0ed44b6eed9550b
MILD,224,PEO-H__0112,PE O-16:1_24:6,39,196,0.05,2,"[167, 258]",0.05128205128205128,1.0702725246983338,0.1,0.9972935436051752,0.9972350593612217,1.0,1.0,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 11262283082236729188, ""fragment_intensity"": 1174699429541214018, ""parent"": 4071351416303474300}, ""u_sha256"": ""6f7bb650a55d309c2573a5ce974301c5d5d643520bfa0e86f55eb78c40590850"", ""v"": 0.7027252469833376, ""z_sha256"": ""671a31010ee610ac518d4218d2d8bed822853f668af2b5aedd454c3630171a93""}",d24be1dd22db5de0e39693244126d1dac2eecc811d9cbdb2879c0405c6aa058f
MODERATE,224,PEO-H__0112,PE O-16:1_24:6,39,196,0.1,2,"[167, 258]",0.05128205128205128,1.1405450493966676,0.2,0.9958700794795572,0.9958805587523679,0.9999999999999998,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 11262283082236729188, ""fragment_intensity"": 1174699429541214018, ""parent"": 4071351416303474300}, ""u_sha256"": ""6f7bb650a55d309c2573a5ce974301c5d5d643520bfa0e86f55eb78c40590850"", ""v"": 0.7027252469833376, ""z_sha256"": ""671a31010ee610ac518d4218d2d8bed822853f668af2b5aedd454c3630171a93""}",94e4c75fcff04afbf7c6a4e19bd56b5f79240e5064eb1d792a04e7bdd1a953a6
MILD,225,PEO-H__0122,PE O-18:0_20:1,27,156,0.05,1,[407],0.037037037037037035,0.9985953509208266,0.1,0.9998369960885204,0.999829905183492,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 6725817305286595481, ""fragment_intensity"": 9685635628263827540, ""parent"": 86007696556849890}, ""u_sha256"": ""d0aca980d836b18aefccb3947ca4e2f0dcedb99a4c875da05b34b4e2df8fbecf"", ""v"": -0.014046490791733701, ""z_sha256"": ""171a8df51415b76d24ea81eba9f36ea6cbe05c65fbfb6e115afa49dc79773bdd""}",f3a94d7cd5ad7dd6c444889644d53eb2e5203282674de604a0710bdde53faa3e
MODERATE,225,PEO-H__0122,PE O-18:0_20:1,27,156,0.1,2,"[405, 407]",0.07407407407407407,0.9971907018416533,0.2,0.9992688448806288,0.9992313928858051,0.999999999999999,0.9999999403953552,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 6725817305286595481, ""fragment_intensity"": 9685635628263827540, ""parent"": 86007696556849890}, ""u_sha256"": ""d0aca980d836b18aefccb3947ca4e2f0dcedb99a4c875da05b34b4e2df8fbecf"", ""v"": -0.014046490791733701, ""z_sha256"": ""171a8df51415b76d24ea81eba9f36ea6cbe05c65fbfb6e115afa49dc79773bdd""}",8caa988f4dfcf807e7f916d2a7466d56e8fffcf99ff56919f618ed458e00fafe
MILD,226,PEO-H__0123,PE O-18:0_20:2,26,152,0.05,0,[],0.0,1.0808741900684733,0.1,0.9980398949919809,0.9994415534929526,0.999999999999999,1.0,1.0,"{""seeds"": {""fragment_dropout"": 1214919533425543531, ""fragment_intensity"": 6039802304076333481, ""parent"": 11220785993588206966}, ""u_sha256"": ""ebc6d3b45cf9148df488d428e99be371e98a73fe1a795f0b30c2528c5810481d"", ""v"": 0.8087419006847321, ""z_sha256"": ""fdf3f473e22cf35e3ad890f7edf5db9121c65fde5fda0a30f1e9cdd03e36ee6c""}",ba63b741dacbe19674fa6b0b380cfda44f15e8eaaa80a2e1926d63b0339ff706
MODERATE,226,PEO-H__0123,PE O-18:0_20:2,26,152,0.1,2,"[158, 341]",0.07692307692307693,1.1617483801369464,0.2,0.9912223579309949,0.9974625968948619,0.9999999999999999,1.0,1.0,"{""seeds"": {""fragment_dropout"": 1214919533425543531, ""fragment_intensity"": 6039802304076333481, ""parent"": 11220785993588206966}, ""u_sha256"": ""ebc6d3b45cf9148df488d428e99be371e98a73fe1a795f0b30c2528c5810481d"", ""v"": 0.8087419006847321, ""z_sha256"": ""fdf3f473e22cf35e3ad890f7edf5db9121c65fde5fda0a30f1e9cdd03e36ee6c""}",01341262bff36a8ea4126bd25a1891ab7bdd235d25cfe2d15098cabc2484c075
MILD,227,PEO-H__0124,PE O-18:0_20:3,26,148,0.05,2,"[341, 344]",0.07692307692307693,1.0485366559829103,0.1,0.9987653474301954,0.998685983293377,0.9999999999999996,1.0,1.0,"{""seeds"": {""fragment_dropout"": 8920360985450161634, ""fragment_intensity"": 3200014135821042319, ""parent"": 3426056848795473603}, ""u_sha256"": ""f915bf9158182b5526e8388a2a39023e5157963137429084192519461184e643"", ""v"": 0.4853665598291026, ""z_sha256"": ""1965938414e2f36e8efdd6a2a76fc8bcc7b91e9b2458cc21395a3348406347d2""}",998ea9893884495a8bf7959345145cf9b4681addfc5aaca7c428ab8a1f25ed79
MODERATE,227,PEO-H__0124,PE O-18:0_20:3,26,148,0.1,2,"[341, 344]",0.07692307692307693,1.0970733119658205,0.2,0.9959618562807837,0.9957219403230911,0.9999999999999998,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 8920360985450161634, ""fragment_intensity"": 3200014135821042319, ""parent"": 3426056848795473603}, ""u_sha256"": ""f915bf9158182b5526e8388a2a39023e5157963137429084192519461184e643"", ""v"": 0.4853665598291026, ""z_sha256"": ""1965938414e2f36e8efdd6a2a76fc8bcc7b91e9b2458cc21395a3348406347d2""}",54480ee569090018e34cbf369a8d58462df34304c23b87617b6210b2e66a2de4
MILD,228,PEO-H__0125,PE O-18:0_20:4,37,144,0.05,1,[85],0.02702702702702703,0.930989471273625,0.1,0.9994438652606068,0.9998788809626766,0.9999999999999997,1.0,1.0,"{""seeds"": {""fragment_dropout"": 2003720507052977678, ""fragment_intensity"": 5106776617466623687, ""parent"": 4121676659385073247}, ""u_sha256"": ""48c9d6f418d15e53a63c7f91d88ac1a8ca0f8806b99cc6f2c48ed52c03393064"", ""v"": -0.6901052872637499, ""z_sha256"": ""2043d77df1c5055c8789b99352904628539f6389e28bfb476e02552585a29746""}",2c8b650c3cf48e862857a411ec3451873936226a376cd1f6dfa7ec9224c1b59e
MODERATE,228,PEO-H__0125,PE O-18:0_20:4,37,144,0.1,3,"[85, 386, 407]",0.08108108108108109,0.86197894254725,0.2,0.9879744312456373,0.986901803108797,0.9999999999999998,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 2003720507052977678, ""fragment_intensity"": 5106776617466623687, ""parent"": 4121676659385073247}, ""u_sha256"": ""48c9d6f418d15e53a63c7f91d88ac1a8ca0f8806b99cc6f2c48ed52c03393064"", ""v"": -0.6901052872637499, ""z_sha256"": ""2043d77df1c5055c8789b99352904628539f6389e28bfb476e02552585a29746""}",2f8d2bbf7180b3b24961efcdce01a4044f1ec07ce093c0a7ea0c45f4f091ed05
MILD,229,PEO-H__0126,PE O-18:0_20:5,35,142,0.05,1,[77],0.02857142857142857,0.9227023541009578,0.1,0.9961057133291834,0.9959727069942734,1.0,1.0000001192092896,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 16734535321834188778, ""fragment_intensity"": 2478202308545755439, ""parent"": 14752977632736497663}, ""u_sha256"": ""3c443c339299ac3ce621ff8c57531b213ce3da644cca33319d76f0898e4c3b22"", ""v"": -0.772976458990422, ""z_sha256"": ""8a04c948d9b27cbace8d16adb30c43f5f812d97e6d342f0e533ae44faa2dbccd""}",f9a8d185d6a55851069671af398d0179d13bd54329c72daba491bb698bd7181d
MODERATE,229,PEO-H__0126,PE O-18:0_20:5,35,142,0.1,2,"[77, 81]",0.05714285714285714,0.8454047082019156,0.2,0.9812697357956889,0.9819366554199407,1.0,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 16734535321834188778, ""fragment_intensity"": 2478202308545755439, ""parent"": 14752977632736497663}, ""u_sha256"": ""3c443c339299ac3ce621ff8c57531b213ce3da644cca33319d76f0898e4c3b22"", ""v"": -0.772976458990422, ""z_sha256"": ""8a04c948d9b27cbace8d16adb30c43f5f812d97e6d342f0e533ae44faa2dbccd""}",6f30ccbf1117f92585e192a5c0b7a5080f97b2419f03982543e31c2170456452
MILD,230,PEO-H__0128,PE O-18:0_22:1,23,188,0.05,1,[338],0.043478260869565216,1.0154378870013223,0.1,0.9989847090501659,0.9989881632076121,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 6683481719534717405, ""fragment_intensity"": 12846492319795980758, ""parent"": 13472460382541170066}, ""u_sha256"": ""19f442f1a3d203de677b01c2f13eadb3ec704a5648aaf6883e560ae0233c1635"", ""v"": 0.1543788700132238, ""z_sha256"": ""c222adc2eeae20226ad49a75238e0ee6c0264244e0d310158e27e6e977faedec""}",af5083a4abb8a29839fc1fcfe54d66c667a8ba31c02e4c8c688b515958c9e977
MODERATE,230,PEO-H__0128,PE O-18:0_22:1,23,188,0.1,2,"[338, 407]",0.08695652173913043,1.0308757740026449,0.2,0.9958372698683436,0.9958402946816285,0.9999999999999997,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 6683481719534717405, ""fragment_intensity"": 12846492319795980758, ""parent"": 13472460382541170066}, ""u_sha256"": ""19f442f1a3d203de677b01c2f13eadb3ec704a5648aaf6883e560ae0233c1635"", ""v"": 0.1543788700132238, ""z_sha256"": ""c222adc2eeae20226ad49a75238e0ee6c0264244e0d310158e27e6e977faedec""}",d52e998dd59c0c1b61f4044a6236c832a8429fd7233e7e29a5cef1f07a5e2c61
MILD,231,PEO-H__0129,PE O-18:0_22:2,24,185,0.05,0,[],0.0,1.0119461323411356,0.1,0.9998771941983808,0.9998994248711538,0.9999999999999993,1.0,1.0,"{""seeds"": {""fragment_dropout"": 9688971398354789084, ""fragment_intensity"": 16471460878140201366, ""parent"": 4294803542209802063}, ""u_sha256"": ""fd5c56ca729d0c4c5d3430a9c5a1588c1e4c34c4a445a0f13c7aa3f45e0763a9"", ""v"": 0.11946132341135685, ""z_sha256"": ""97c90de6c69292bfb8f83e8929a6519d01c8ae1f338474add72f218e16a3189b""}",66b2b7148aff0ef53ffc5f43ab01d11cddbdca58009e94f7832195aa195135d5
MODERATE,231,PEO-H__0129,PE O-18:0_22:2,24,185,0.1,1,[407],0.041666666666666664,1.0238922646822715,0.2,0.9995496210643451,0.9996377568275565,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 9688971398354789084, ""fragment_intensity"": 16471460878140201366, ""parent"": 4294803542209802063}, ""u_sha256"": ""fd5c56ca729d0c4c5d3430a9c5a1588c1e4c34c4a445a0f13c7aa3f45e0763a9"", ""v"": 0.11946132341135685, ""z_sha256"": ""97c90de6c69292bfb8f83e8929a6519d01c8ae1f338474add72f218e16a3189b""}",20d8ef1dc97ca2355ba6bdc5807b109e275c3ba62b065fa507f93db1ce56121d
MILD,232,PEO-H__0130,PE O-18:0_22:3,24,182,0.05,3,"[186, 344, 406]",0.125,0.9944938820305926,0.1,0.999154383849779,0.9994526295002624,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 16684195819605047388, ""fragment_intensity"": 2525238709830345919, ""parent"": 3394835510518442030}, ""u_sha256"": ""2ac6f6c024442da7c8ee0b9ffc7d422cb84b4165be26b6283a57dd854beada0b"", ""v"": -0.055061179694073425, ""z_sha256"": ""b2665708e35c3ee88db780aefd0a8917547d8b5ac5e180fd5d82a5e583a213c7""}",cb22400b90748c4a82f137c95896160a670b616b61482aa3a8ca3a70c9ab4086
MODERATE,232,PEO-H__0130,PE O-18:0_22:3,24,182,0.1,3,"[186, 344, 406]",0.125,0.9889877640611853,0.2,0.9960633627267522,0.9972784258058508,0.9999999999999998,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 16684195819605047388, ""fragment_intensity"": 2525238709830345919, ""parent"": 3394835510518442030}, ""u_sha256"": ""2ac6f6c024442da7c8ee0b9ffc7d422cb84b4165be26b6283a57dd854beada0b"", ""v"": -0.055061179694073425, ""z_sha256"": ""b2665708e35c3ee88db780aefd0a8917547d8b5ac5e180fd5d82a5e583a213c7""}",6b598b5d578e7be68a71ff6b7426de5fcb1578cdcb4ac17a6169cda2575dbe6e
MILD,233,PEO-H__0131,PE O-18:0_22:4,31,179,0.05,2,"[386, 405]",0.06451612903225806,1.0653128701143393,0.1,0.9900822017707659,0.9890519690276968,1.0,0.9999999403953552,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 13471849751718644967, ""fragment_intensity"": 7146021512309438280, ""parent"": 5575601971597544384}, ""u_sha256"": ""84aad0c4e7665fe6879dba7ab73da086752681cc4a819cca316b54a418502b24"", ""v"": 0.6531287011433919, ""z_sha256"": ""ce3202bf6bfbc3ca06b562084988ce2619d4f4ea1c115dd11719bacd1167b683""}",41102f276d59e01f73b3e872dfef8c7516352dfdb4bf09bea2c0d5626fbd95fa
MODERATE,233,PEO-H__0131,PE O-18:0_22:4,31,179,0.1,3,"[338, 386, 405]",0.0967741935483871,1.1306257402286783,0.2,0.9885069571621216,0.9873238975883201,0.9999999999999997,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 13471849751718644967, ""fragment_intensity"": 7146021512309438280, ""parent"": 5575601971597544384}, ""u_sha256"": ""84aad0c4e7665fe6879dba7ab73da086752681cc4a819cca316b54a418502b24"", ""v"": 0.6531287011433919, ""z_sha256"": ""ce3202bf6bfbc3ca06b562084988ce2619d4f4ea1c115dd11719bacd1167b683""}",10d657265765a7929e4943789e4e40f9059b6f31b7551206830457afd9dcf6fc
MILD,234,PEO-H__0132,PE O-18:0_22:5,32,176,0.05,1,[135],0.03125,1.0537235624050325,0.1,0.9910249947585389,0.9947733326768075,0.9999999999999998,1.0000001192092896,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 15350198381527838183, ""fragment_intensity"": 15177872948805239707, ""parent"": 14995151034733377699}, ""u_sha256"": ""0395f75725d36ea2a414007c3d8326ffc6e0351adbd774558f1e405171bc028e"", ""v"": 0.537235624050324, ""z_sha256"": ""b87ce95fadb7c89d386332195db72b1b43344ea871c47bcdb958df0ca28f50fe""}",c6f46642e0f1c9256796d6dd5993f7e184f7c378d686008291a78b5f89d9e71d
MODERATE,234,PEO-H__0132,PE O-18:0_22:5,32,176,0.1,3,"[134, 135, 179]",0.09375,1.1074471248100648,0.2,0.9621344533767814,0.9743908320581455,0.9999999999999989,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 15350198381527838183, ""fragment_intensity"": 15177872948805239707, ""parent"": 14995151034733377699}, ""u_sha256"": ""0395f75725d36ea2a414007c3d8326ffc6e0351adbd774558f1e405171bc028e"", ""v"": 0.537235624050324, ""z_sha256"": ""b87ce95fadb7c89d386332195db72b1b43344ea871c47bcdb958df0ca28f50fe""}",d59bac5d9fb861889680f6604c3e9460882046162c70d31e6268daffd0e49fff
MILD,235,PEO-H__0133,PE O-18:0_22:6,35,174,0.05,1,[390],0.02857142857142857,0.9441876759972299,0.1,0.9997076393688334,0.9995725569382372,0.9999999999999998,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 31540957004965894, ""fragment_intensity"": 832210025684603192, ""parent"": 16649393730270823421}, ""u_sha256"": ""078e412ac8198fba7a5e7ddff107d09de598100f9715c9cc0458306ec0f9d7ab"", ""v"": -0.5581232400277014, ""z_sha256"": ""7cd52934e785e0f94f31f2880c1cff394eff1e3f3b53fcc9dffdae79b590287c""}",b247b162383c0aeb3df9d8c834e6255b70ba3f43692c256ecf5f57293e602028
MODERATE,235,PEO-H__0133,PE O-18:0_22:6,35,174,0.1,3,"[130, 132, 390]",0.08571428571428572,0.8883753519944597,0.2,0.9987458651733714,0.9982442322752978,0.9999999999999989,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 31540957004965894, ""fragment_intensity"": 832210025684603192, ""parent"": 16649393730270823421}, ""u_sha256"": ""078e412ac8198fba7a5e7ddff107d09de598100f9715c9cc0458306ec0f9d7ab"", ""v"": -0.5581232400277014, ""z_sha256"": ""7cd52934e785e0f94f31f2880c1cff394eff1e3f3b53fcc9dffdae79b590287c""}",827609730d0a772c72a85256932e9b139b6366b8aff2c20ef997fe35b47ef468
MILD,236,PEO-H__0150,PE O-18:1_20:1,34,156,0.05,2,"[324, 329]",0.058823529411764705,0.9301559437291126,0.1,0.9979544382874872,0.9994064720831305,0.9999999999999998,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 15198426709921711996, ""fragment_intensity"": 10809326746351844374, ""parent"": 14885055446267810235}, ""u_sha256"": ""6bed658f12af29ddccedf82d5c74cb2eeb1afcc09973cc8cc6d8d1681db637e4"", ""v"": -0.6984405627088746, ""z_sha256"": ""7d99fa0f618ad9a455378bfc1d72205fbc334a083559398367516d6bae4f351d""}",dfbc05be24d5d8fc868e1bb93595be97574c4b5bfd5be3e377c5e223c4b80ca0
MODERATE,236,PEO-H__0150,PE O-18:1_20:1,34,156,0.1,6,"[157, 160, 163, 324, 329, 330]",0.17647058823529413,0.8603118874582251,0.2,0.9917247479664226,0.997126622837467,0.9999999999999998,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 15198426709921711996, ""fragment_intensity"": 10809326746351844374, ""parent"": 14885055446267810235}, ""u_sha256"": ""6bed658f12af29ddccedf82d5c74cb2eeb1afcc09973cc8cc6d8d1681db637e4"", ""v"": -0.6984405627088746, ""z_sha256"": ""7d99fa0f618ad9a455378bfc1d72205fbc334a083559398367516d6bae4f351d""}",cb48de56c156810f26d3c31413e94c2cb97d81eeee8e3d2a286d5caca6549521
MILD,237,PEO-H__0151,PE O-18:1_20:2,33,152,0.05,0,[],0.0,0.9457359338554623,0.1,0.9993653089686356,0.9998418790900142,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 6788293702518335339, ""fragment_intensity"": 16430261535572335526, ""parent"": 1480123975989249000}, ""u_sha256"": ""769c08bbe01d10c2795fad094bcf5fc96ff2abde5c3d0611e3192f1502b36765"", ""v"": -0.5426406614453771, ""z_sha256"": ""cca14ca605de4392e0abd6699c7fd47027a5110ce3256f66e331b6eea625426e""}",889adae20df8ce3218ae93e4a542537cacfbcd6fc212f0a9f61713b5074eb8a4
MODERATE,237,PEO-H__0151,PE O-18:1_20:2,33,152,0.1,0,[],0.0,0.8914718677109246,0.2,0.9977272534556131,0.9994297107490876,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 6788293702518335339, ""fragment_intensity"": 16430261535572335526, ""parent"": 1480123975989249000}, ""u_sha256"": ""769c08bbe01d10c2795fad094bcf5fc96ff2abde5c3d0611e3192f1502b36765"", ""v"": -0.5426406614453771, ""z_sha256"": ""cca14ca605de4392e0abd6699c7fd47027a5110ce3256f66e331b6eea625426e""}",aaf23ead9dab6fe1fca07aa66ec48b7239fb09b49139769cbc6997866e908768
MILD,238,PEO-H__0152,PE O-18:1_20:3,33,148,0.05,3,"[152, 337, 395]",0.09090909090909091,0.9527965886623153,0.1,0.9988008796797189,0.9988263330724565,1.0,1.0,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 11762191755453018499, ""fragment_intensity"": 1594164458915499288, ""parent"": 8432966263505565987}, ""u_sha256"": ""62d9c3d962349f1219d7d5a85783f8e72811fc20ae6dab9c7e802369c83f0879"", ""v"": -0.4720341133768464, ""z_sha256"": ""15b66d32b8c93555eee18182404f79aad066de98f29e6e141477786a9f31faa7""}",b016b89b55fa32da35c8e37266abc6fcd927f4929021ac75458b8e05d1e299ae
